Columns,02_A1.d,03_A2.d,04_A3.d,05_A4.d,06_A5.d,07_A6.d,08_A7.d,09_A8.d,10_A9.d,12_A10.d,13_A11.d,14_A12.d,15_B1.d,16_B2.d,17_B3.d,18_B4.d,19_B5.d,20_B6.d,22_B7.d,23_B8.d,24_B9.d,25_B10.d,26_B11.d,27_B12.d,28_C1.d,29_C2.d,30_C3.d,32_C4.d,33_C5.d,34_C6.d,35_C7.d,36_C8.d,37_C9.d,38_C10.d,39_C11.d,40_C12.d,42_D1.d,43_D2.d,44_D3.d,45_D4.d,46_D5.d,47_D6.d,48_D7.d,49_D8.d,50_D9.d,52_D10.d,53_D11.d,54_D12.d,55_E1.d,56_E2.d,57_E3.d,58_E4.d,59_E5.d,60_E6.d,62_E7.d,64_E9.d,65_E10.d,66_E11.d,67_E12.d,68_F1.d,68_F2.d,68_F3.d,72_F4.d,73_F5.d,74_F6.d,75_F7.d,76_F8.d,77_F9.d,78_F10.d,79_F11.d,80_F12.d,82_G1.d,83_G2.d,84_G3.d,85_G4.d,86_G5.d,87_G6.d,88_G7.d,89_G8.d,90_G9.d,92_G10.d,93_G11.d,94_G12.d,95_H1.d,96_H2.d,97_H3.d,98_H4.d,99_H5.d,100_H6.d,102_H7.d,103_H8.d,104_H9.d,105_H10.d,106_H11.d,107_H12.d
m28A,1.375911807980695,2.1377785443843234,0.9392793426212026,1.0099661072723398,0.7452884639878936,1.638129353098074,1.1300897835860264,1.0707522317230194,1.0313421978333943,0.4218766379752875,0.7828567153001281,1.1050411759332,1.899530027172673,0.6990367686073543,3.77913952282477,0.9849326994962857,0.702526182463874,1.9590928826397664,6.155672859661491,0.8308136760458787,0.20570303092521436,0.0,1.2414205453549092,0.0,0.8625757300334786,0.6003437597976296,0.4530131403845945,1.981054912344528,0.46695184798989425,0.8622171399747994,1.2204406877984337,0.19271804456511854,0.9740946076810212,0.18888247702000013,0.36112449596864815,0.7713292510880496,0.8967891964821909,0.849374670679783,0.8557042853972637,0.423227459152277,1.1767541984364867,0.8200340441045271,1.2492858454250233,0.5120831825415535,1.8193167185856023,0.0,1.0178617829902112,1.340487507692936,1.3700986896639429,2.4728237774943107,1.44764848902327,0.2518849940532482,0.7305385772981646,0.9462825911993884,1.7680543766948527,1.1294157562962177,1.7672418857695793,1.084880348529949,1.0046725667738592,1.842286463382504,0.23438673337991542,1.0914790949188788,1.5415703371214464,1.4208765828509695,0.7918308571361574,0.5194550354773907,0.34650416929716843,1.063896894932714,1.3625547020386792,0.406137537381016,0.49737426523831335,1.8226459618066786,0.9214544762258,0.6560585546739482,1.3919671888408833,0.2630713062051611,0.40152006407468604,0.3048525311623556,0.6028478421834335,0.0,0.09156477837064243,1.1243291247391172,0.5771255185894583,0.5130530461690067,0.7265432496909269,0.8865135255255958,0.699372920793717,0.3604203391958987,0.0,0.5870660753476055,0.4297314668759814,0.6710183636155181,0.0,0.14095470029092844,0.0
m2A,1.0221837473916717,1.0210510208415153,1.0529671782424108,1.012945826731167,0.999424422057584,0.9864094198012484,1.0530375522530293,1.0241369039660537,1.0170461869983891,1.0885302783859676,0.8874658872015985,1.2159593836458862,1.0502412675320578,1.0219352526181724,2.085684420085096,1.566494995911338,1.0191942187880638,1.1219766529688655,0.69698563114261,1.1784668596907864,0.9426545201724328,1.0603898391990327,0.7079547228594224,0.7967579105730257,0.9054350822446742,1.3313193923237618,0.9160954564772652,1.0292275463832115,0.9698130699907651,1.335028633487929,1.1470290349903687,0.7415961509661897,0.9268948913649045,0.946775811561272,0.9195045561963019,0.894493414782237,0.8260304970889314,1.1584584775839515,1.4043472717918748,1.0988129135063223,0.9540341564366936,0.9908150253517645,0.6959396545119882,1.005866013755933,0.9081546635676049,0.740551223535712,0.8995765566295253,0.8973590541497265,0.9433396253142569,1.7731447860456926,1.1107484578728628,1.2672133669629644,0.9048470236919568,0.8425502328332666,1.103294115553794,0.8826203118977316,0.9398521533608792,0.7732482241973635,1.1681621029895957,1.1175357103800059,1.0124502948995955,0.9677737707581177,1.0325471273411801,1.138788557630977,0.9464248628609165,0.9689499597828072,0.9841591876546036,0.6930195346340324,1.1036999034557886,0.9595746583972483,0.8660156061297667,1.0880325824583295,1.068604556447956,1.047879836624662,1.686165975761599,0.7652969183085908,0.8419184133382178,0.9975422156018826,0.8436177213765855,0.9013391097032594,0.9580675009755671,1.0270429840675863,1.1870462374454789,1.4009104722481729,1.235245746178679,1.1547879431251027,1.2696777050008998,0.6850732052946963,1.0300944806847834,1.1557602385394803,0.8130205558427485,0.8604030865617517,1.0200626033250841,0.4683099112797396,1.0982733017125368
m3C,1.181365262558988,1.2925112362151565,1.3339262995150365,0.8819047237478052,1.2192221905694627,1.0060899731038235,1.05059292099756,0.9800405855936027,0.8356327627084172,0.9430373852074996,0.6717562396886703,0.8275756753201282,1.317446350487599,1.3592046089314538,2.43086777849058,1.2088317863507512,0.7723458992817438,1.059982221345095,0.7730018522552616,1.240904787891266,0.9374981428968233,0.8284502639605179,0.7321991046046046,0.543295805813342,1.1880695053584298,1.4758406461448408,0.9974878810202594,1.0884574644494434,0.9642286907863017,1.171319421999638,1.0002956698793546,0.9507574014528081,0.8514247815354464,0.7547247525718745,0.7034630128099248,0.6396957605374538,1.2315501826122,1.246872600956492,1.5807105006270816,1.191005262805646,1.3725459688846546,1.0232281014227385,0.7889249092279043,0.8789819726262765,0.8053658155987931,0.7574071379274286,0.5900527273229229,0.7939856307562525,1.1208439514165471,1.787546977672765,1.1439650302015023,1.2425712906602882,0.8073214104710138,0.5989146029302179,1.0914318088823136,0.7263942091013698,0.7901080529413927,0.7822261049503936,0.9813521982128653,1.3943122137932156,1.0178450569920534,1.1500084880998442,0.981843712757759,0.9060013920621857,0.9763230297809284,0.7885546806074457,0.9511986617924942,1.1582293835823234,0.9301678457812821,1.009297486949712,0.5894717937892038,1.0366646117923428,1.1347496510713437,1.1774891586669958,1.5895062625960639,0.9143380016686989,0.7456176890706923,1.035139788381266,0.7701076761896851,0.8103974411700906,0.969629022581459,0.8285441983301739,0.9132400105151944,1.384753542747423,1.095673152685997,1.2453428264056388,1.0259478249954972,2.31958422275109,0.9552518021850418,1.2822816131206736,0.6609177877115088,0.7930251129353892,0.9383055677347691,0.4262510307426767,1.1215998928485882
m3U,0.8691081366499813,0.9113223827162095,0.9728878074273125,0.9623427084413263,0.9340575958199372,0.9662642390950777,0.9304327547818332,0.9951702227539954,0.9226934254559805,0.973650080450962,0.8425685432125171,1.1270087567321625,1.000119401610172,1.0210502247487347,1.9959817222711231,1.5818036410926601,0.9576823110779695,1.0851500827507445,0.6418042886665067,1.1391913214370049,0.9452027176796285,1.005980820558536,0.6513944587290187,0.6996522499602543,0.9021608079315542,1.3089735966237201,0.8709891782278743,0.9963621613706611,0.9558802536188736,1.3046597323870206,1.0850026592489406,0.6826149313856572,0.8598860966063514,0.889232014659014,0.8647534827685055,0.8294220068547863,0.7897983902225401,1.1817904985854464,1.4629238237606148,1.067708507323777,0.9152078514960809,1.005898611842234,0.6926646127451734,0.9365152702229651,0.8487538233782789,0.7298688014372279,0.8841399054601793,0.895803138307428,0.9750091453129515,1.7985913209420044,1.1036885158003882,1.3360049738101731,0.9082244923064593,0.9446307212961199,1.147691524442914,0.9189622725084647,0.9716328894401148,0.7696134541795746,1.183349466930713,1.135110854876442,1.0452862699754026,0.9922503928499621,1.1108219360560503,1.1892672737942847,0.9737532996010652,1.0270620291459351,1.0242967888444872,0.6666141894469443,1.199033929341468,0.9986555079898894,0.884021064200535,1.1323180242972581,1.1725285158458851,1.099528984969631,1.813217867455656,0.7503386114054889,0.8821571083015235,1.0366369734054333,0.8555441664559597,0.9090347845575807,1.0114232053136227,1.1208829241327707,1.2781406753601112,1.5364798730392468,1.3325672075829202,1.266800164498052,1.4165579178751386,0.7560189204616117,1.0994603039211066,1.272517128031468,0.8969850096169323,0.9351570133074515,1.1421342313713565,0.43907878987875965,1.0888426174724155
m5C,1.181365262558988,1.2925112362151565,1.3339262995150365,0.8819047237478052,1.2192221905694627,1.0060899731038235,1.05059292099756,0.9800405855936027,0.8356327627084172,0.9430373852074996,0.6717562396886703,0.8275756753201282,1.317446350487599,1.3592046089314538,2.43086777849058,1.2088317863507512,0.7723458992817438,1.059982221345095,0.7730018522552616,1.240904787891266,0.9374981428968233,0.8284502639605179,0.7321991046046046,0.543295805813342,1.1880695053584298,1.4758406461448408,0.9974878810202594,1.0884574644494434,0.9642286907863017,1.171319421999638,1.0002956698793546,0.9507574014528081,0.8514247815354464,0.7547247525718745,0.7034630128099248,0.6396957605374538,1.2315501826122,1.246872600956492,1.5807105006270816,1.191005262805646,1.3725459688846546,1.0232281014227385,0.7889249092279043,0.8789819726262765,0.8053658155987931,0.7574071379274286,0.5900527273229229,0.7939856307562525,1.1208439514165471,1.787546977672765,1.1439650302015023,1.2425712906602882,0.8073214104710138,0.5989146029302179,1.0914318088823136,0.7263942091013698,0.7901080529413927,0.7822261049503936,0.9813521982128653,1.3943122137932156,1.0178450569920534,1.1500084880998442,0.981843712757759,0.9060013920621857,0.9763230297809284,0.7885546806074457,0.9511986617924942,1.1582293835823234,0.9301678457812821,1.009297486949712,0.5894717937892038,1.0366646117923428,1.1347496510713437,1.1774891586669958,1.5895062625960639,0.9143380016686989,0.7456176890706923,1.035139788381266,0.7701076761896851,0.8103974411700906,0.969629022581459,0.8285441983301739,0.9132400105151944,1.384753542747423,1.095673152685997,1.2453428264056388,1.0259478249954972,2.31958422275109,0.9552518021850418,1.2822816131206736,0.6609177877115088,0.7930251129353892,0.9383055677347691,0.4262510307426767,1.1215998928485882
m5U,0.9411308406099134,0.9791284045951314,0.9947544386234038,0.9620314253334452,0.9778059260835594,0.9704567607450558,1.0213565972606582,0.9920398455613193,0.9900829379830205,1.009199944271268,0.8389844398442357,1.1656095492036742,1.0060168507263298,1.0284375777304542,2.0045783274934394,1.5503159747106707,0.968468025756773,1.0614004570895519,0.6713596795361771,1.1259755667464848,0.9125028737868782,1.0127728218440197,0.6773070724722483,0.771195801211043,0.9054482278994896,1.3150735198030645,0.8916059487123094,0.9795739498633514,0.9703222487802929,1.2232390462858715,1.1281171614590215,0.7198480396309662,0.8761558229349382,0.9319319066699622,0.8733428502612384,0.877982123467908,0.8097144164197715,1.1466989470802185,1.4206720650766334,1.108471130802246,0.9465950272314557,0.970240820442449,0.7345925398483014,0.9915099084777442,0.8693488344484731,0.7359437440789444,0.9017617578864847,0.9077731766426207,0.9479851296047355,1.798665026017903,1.1186417091463996,1.2712355237907984,0.9246854497821655,0.8799619254933855,1.0989522966388785,0.8503102785962122,0.9520245616545998,0.7848481589233961,1.1797782499353624,1.1363916465945745,1.0448962915245241,0.9854310307035988,0.9985582010063261,1.1942648211387674,0.9430287486784001,1.025624678007172,0.9997039622664576,0.668233401946795,1.1627360970877614,0.9936448544753727,0.886376314160222,1.126466166387059,1.1249273738582128,1.091998152578282,1.7498808937458696,0.7911853058151532,0.8861140186707769,1.0709613015540005,0.8605525905231138,0.9207703634345461,0.9843091647616178,1.0664751567775002,1.271513871352336,1.4159086626299335,1.3198786100051014,1.2538123244212522,1.2185345887438654,0.8070815350910024,1.0908281622170772,1.2114764659225685,0.883280889599103,0.9004252652782043,1.0958901212895598,0.469687741111729,1.1848793298432763
m5Um,1.0748649276224624,0.7211431990147035,0.5807893043282326,0.5257240095820991,0.6808440953640151,0.7705549470844203,0.9036475142064037,0.9401037833538441,0.9236853013888053,1.8139565123406935,0.3544869075050109,0.6620609062843497,0.6171502298068884,0.8940808873315423,2.2119064790634266,1.7854265094126223,1.1121151772479736,0.9107972486461148,0.8699655654894354,0.3583624886393692,1.2112419876591654,1.1614672416382947,0.674450716492843,0.933769240355137,0.5702574463455583,1.727997455026274,1.3630403029447993,1.3025057284930066,1.3946971527834024,1.2093718543071086,0.8025849516865975,1.310518284448238,0.9819855155091458,0.6651408511950341,0.6030125067610103,1.1509181897449394,0.7963941287384965,0.6860833355670771,2.6538744791320124,1.3237323619498822,1.0322331274940806,0.5037620787786077,1.2010977530610527,1.1643815953432708,0.68953062746479,0.7400075058208803,0.5540244881640054,0.9425029107106323,1.3818254136091612,0.28320749231832554,1.5289355707840546,0.09260713868293034,0.47773316754301526,1.3832757644647702,0.08058478330036893,1.4306116071870052,1.1760130091978132,0.353094773612806,0.8040203602590065,0.16299070651069011,1.1778082907015686,1.0909016916896752,1.2268028617495594,0.8716954749522693,1.5842529959398928,1.2860021781526763,0.3089808523533694,0.13508036038318674,0.8173586812060576,1.4755729073037687,1.7263096775001994,1.047665606178085,0.8625952774285705,1.4096231417578122,2.4406818357323288,1.3443236869522264,0.8749161473198396,1.7213068968711869,1.8299865174665264,1.5647177942625643,0.6310510841466187,1.013027030190096,0.13467471431085473,1.6554948512947145,0.8298693582374935,0.967452001407659,0.946580417692731,1.8431304500536223,0.6147008290746732,0.8883726327048286,1.4521778315786515,0.5573002013346696,0.7524636861794423,1.2602256151023081,1.884012687335191
m62A,1.0178495082120869,1.0669984394096994,1.0561223696768243,0.94578796205618,0.9917571168509831,0.8928761561958006,0.9533918454771158,0.9538118311733628,0.9851623193385871,1.0160340561433463,0.9383831916038518,1.3031196401203806,1.185001114557308,1.1527215690187989,2.248978313152187,1.603352703798606,1.0124302323281384,1.1050032656246511,0.7634211576190246,1.1937833366190136,0.9567386973896148,1.074590228822462,0.862062013246331,0.949999104347091,1.0787693310356261,1.416468275140461,0.9057061169223769,1.0740235563443958,0.9663448388193571,1.2429773999277205,1.1600003019059613,0.7696805610866487,0.8307534559056399,0.8991003137216842,0.9527966163656137,0.9053495111362041,0.9548082521737351,1.1039600355220662,1.363290923627711,1.0524308393915704,0.8805507208667184,0.825403968259114,0.7097606233905318,0.9812537621436951,0.803902094980115,0.6954128016557158,0.8767608383926627,0.9195395812668319,0.9578980986569625,1.6697508992487724,1.0144115724123284,1.12417721212196,0.8385050416962557,0.8299804038697088,1.0394145725233261,0.7879483135140672,0.9121939146420484,0.742204280390124,1.1655245492105883,1.1340506414788682,1.0337576203693597,0.9444467792213898,0.87759350462621,1.0230960606546835,0.849657708369994,0.8917069451341139,0.8596479163401329,0.9278974275548767,1.1624096145996081,0.9765703016218912,0.8273866325348351,1.14769811225629,1.083632912715155,1.0632288171771733,1.5974279526134343,0.7709295304465525,0.7701176746335462,1.0577093005601488,0.7628217500768676,0.8379757716304193,0.9095240125303903,0.9847846405645978,1.0844473283717782,1.5799802475182019,1.3206514121192732,1.1907423356877425,1.2159251407830758,1.1992599822196788,0.9898727225397979,1.200436656331639,0.8324387523285514,0.8491027671172866,0.9878482734854798,0.6153064711453042,1.298671429080355
m6A,1.010685972570943,1.026110484200641,1.0548008653754435,1.0445489898058309,0.9934505063662097,1.0372072340159477,1.0406855825324497,1.0527626727761028,0.9899888037516769,1.0233418903255695,0.8702390392326481,1.217419852894856,1.0810136230785459,1.1297080306168097,2.123388078195447,1.70584182515419,1.0326519529829823,1.2243435258030737,0.6839774510772917,1.2351886474557443,0.9810780603842367,1.0500363468284477,0.6962291930622037,0.7487027705703073,0.9310171900241261,1.369171356126104,0.9447814209064492,1.0663521982308422,0.9725596893749054,1.34237544179589,1.1389171179619624,0.7132051237551434,0.8578587036165991,0.938558295973398,0.8357112810399638,0.8013617999697574,0.7850286706446886,1.1542683756089944,1.4874608432467664,1.1755442933353486,0.940360509914314,1.0084783764662149,0.6973609845287684,0.9789124700696707,0.8356613344640168,0.7006578949823118,0.8544702192801726,0.8383869328934813,0.9003252640501452,1.7553419596908726,1.0921224127499405,1.3074464258858127,0.8705191239265413,0.9420685157110508,1.0527844556293897,0.8373159112139267,0.898038806015241,0.7900574962901321,1.123923677275038,1.0746382730842265,1.0394235838743882,0.938682729795665,1.0365952837706758,1.135457308162297,0.9698713745628482,0.9893736540237908,0.9912252236721124,0.6298463282799981,1.0918756478991543,0.965754761778228,0.8312968588732578,1.0801385982681222,1.0708294525682185,1.0035360227772103,1.750391284175603,0.7632175007414461,0.8626555032311952,1.0197682010136935,0.8355428094110379,0.9184414294490595,0.891372466837267,1.0326053824010177,1.143748579678944,1.337054404585748,1.3005516250245883,1.176506576674305,1.351904430473427,0.7875704614621358,1.0597009408208418,1.1118700801450887,0.8283852983377394,0.8677216950420163,1.0270906656400918,0.4701899405370819,1.0651558740876006
m7G,1.1118515392358184,1.0779009687355283,1.1425103967987587,1.0833807906713777,1.0467286844111092,1.0452564640955377,1.0859405720539015,1.08838353984419,1.0823199806696617,1.1114553226913462,0.9239394594148356,1.2464899877609918,1.0701581312135662,1.0880166858579778,2.176294538107049,1.7079018251643605,1.0579915327947675,1.184523084999276,0.727585298105244,1.2320300286268557,0.9852651890539189,1.0771797743196765,0.748941076926895,0.8032606768279125,0.9519724307058792,1.3812264770131975,0.9570510775603536,1.1065837191191092,1.0280774841230116,1.4005747188558617,1.177009134410261,0.7692141554645883,0.9302783390482509,0.9725613164261803,0.9248263640556423,0.9066422830540168,0.8513953201705535,1.2210293768734748,1.4868550882204314,1.1561443772766764,1.018859036737425,1.041589058939724,0.7562343836626412,1.0570347574908632,0.9021091823555233,0.7817725973822868,0.9292427929409485,0.8869152657363205,0.9406043926388264,1.758425462896324,1.11712510991017,1.276438567621131,0.8985389486650469,0.4927820614635473,1.1293713116537876,0.8585274830319422,0.9297555542219015,0.791332442133174,1.1402743957591883,1.0737410675089352,0.9921319434910697,0.9469933590409066,1.0640003609065314,1.1189360876457075,0.9349652857593441,0.931850267681575,0.9743577784931173,0.3653248466110788,1.076573301129971,0.9547981496409342,0.8143164194860466,1.0668601618818665,1.0640957534272708,0.9958409674683935,1.633772436890662,0.7116144975725556,0.796816005731817,0.946578985303357,0.8039568669688318,0.8626023091354389,0.9109434109199901,0.9867265805476279,1.1302551207333853,1.2813756484156613,1.1646576424313224,1.0797749229256284,1.1859441222103007,0.6573922116754638,0.9567734360104153,1.0940268039957837,0.7511505632077118,0.7700799868831067,0.9289096150256173,0.41122438095731906,0.9643434375623222
m8A,1.0221837473916717,1.0210510208415153,1.0529671782424108,1.012945826731167,0.999424422057584,0.9864094198012484,1.0530375522530293,1.0241369039660537,1.0170461869983891,1.0885302783859676,0.8874658872015985,1.2159593836458862,1.0502412675320578,1.0219352526181724,2.085684420085096,1.566494995911338,1.0191942187880638,1.1219766529688655,0.69698563114261,1.1784668596907864,0.9426545201724328,1.0603898391990327,0.7079547228594224,0.7967579105730257,0.9054350822446742,1.3313193923237618,0.9160954564772652,1.0292275463832115,0.9698130699907651,1.335028633487929,1.1470290349903687,0.7415961509661897,0.9268948913649045,0.946775811561272,0.9195045561963019,0.894493414782237,0.8260304970889314,1.1584584775839515,1.4043472717918748,1.0988129135063223,0.9540341564366936,0.9908150253517645,0.6959396545119882,1.005866013755933,0.9081546635676049,0.740551223535712,0.8995765566295253,0.8973590541497265,0.9433396253142569,1.7731447860456926,1.1107484578728628,1.2672133669629644,0.9048470236919568,0.8425502328332666,1.103294115553794,0.8826203118977316,0.9398521533608792,0.7732482241973635,1.1681621029895957,1.1175357103800059,1.0124502948995955,0.9677737707581177,1.0325471273411801,1.138788557630977,0.9464248628609165,0.9689499597828072,0.9841591876546036,0.6930195346340324,1.1036999034557886,0.9595746583972483,0.8660156061297667,1.0880325824583295,1.068604556447956,1.047879836624662,1.686165975761599,0.7652969183085908,0.8419184133382178,0.9975422156018826,0.8436177213765855,0.9013391097032594,0.9580675009755671,1.0270429840675863,1.1870462374454789,1.4009104722481729,1.235245746178679,1.1547879431251027,1.2696777050008998,0.6850732052946963,1.0300944806847834,1.1557602385394803,0.8130205558427485,0.8604030865617517,1.0200626033250841,0.4683099112797396,1.0982733017125368
mcm5U,0.3094535192733858,0.0,0.17932213541900446,0.12590605641864944,0.41709720344018586,0.1420148971803413,0.0,0.23744447233949045,0.4798997082594585,0.40796359026036777,0.09210163788356433,0.15932603408902662,2.187618620072054,2.7195644184730883,2.3143766689317884,0.7343758742132916,1.241914505777275,1.0248135673421268,0.6466814558673896,0.3630504232669261,0.7655755926032374,1.2934100758481752,0.34292313362964855,0.45672144041678375,1.055140705365401,2.6424570565372143,1.6218158209182152,1.037597474093787,0.9188528488416045,0.9451529931215966,1.0459697159976018,1.2326188097882849,0.4171286773701145,0.8204962810492403,0.2337490620707958,1.1876889066873482,0.9954691288065984,1.4811681549707338,2.468957885008418,1.2615052628712713,0.9181120018627961,0.9120607421900895,0.7136615440552181,0.832854660881539,0.8377334918429418,1.087656196883678,0.7408138891240608,1.153887368223161,2.3919220289972802,1.3183177141843796,2.0934597605752767,1.400194988475466,1.6750139056952427,0.7874397829453206,1.0359239931140367,0.24952018778358828,0.803707297964345,0.20541226097822385,1.3629466690042533,2.2271450088254934,1.3699217519247258,1.031084365067288,1.0135006300786409,1.6057945254964716,0.7851491864695356,1.1138528701523684,0.7375435789042661,0.6854015797331573,1.1034053660471617,0.8076061357875546,1.0584907660923486,2.0465084982639876,1.8392589356058324,1.3064785077027752,2.0322048667081516,1.2283104905476088,1.2483848692516628,1.7205686564784088,0.3083771665042399,0.3755786152819965,1.1449356233619425,0.60859629769085,1.373686781033784,0.5208585251893669,1.7953527220001475,2.2125498816313733,1.0486222433650088,0.805945978417773,1.7251980626154841,0.5933065152821323,0.5677450303004388,0.7214483195171622,0.9380896041368253,0.36730098243379194,0.6893644376066761
mcm5Um_153,3.1028453630022215,1.2590598084362845,2.776584547734931,0.5752969911481013,1.0480716588177235,1.2579639078389317,0.3062183069965719,1.0114872011480216,1.3037589180151077,0.579726423210392,0.5382101588517291,1.145566844457952,1.2227448755162116,1.477954592199575,0.9712547475773178,1.1965973284056493,0.5636969314132225,0.6356320654745887,0.791057430371011,1.1474590146011074,0.6968633333781169,0.8920046506603027,2.480190998158005,0.2998196823699823,0.3234023713528349,0.0,1.1958729004741149,0.7691996657736381,1.0000738446246231,1.7088568229584709,0.952139940194422,0.407555021302432,0.0,1.324940086799718,1.0102954597268758,1.0477472193960136,1.4660532091750582,0.10042355088405608,0.40378590561459765,0.21353463605211412,2.6318569686497897,0.7289181399478013,0.23706522765864044,1.221459558884144,0.0,0.3736676498562594,0.6607954208010705,0.1928029840203368,0.0,0.26205385123232044,0.5320379393015344,0.3122278842805473,1.6494982085859544,0.5369131029128182,0.0,0.9652725553545781,1.1435831057449606,0.8367700408010731,2.713541650773966,0.594339913059786,3.2520595094492113,2.171692123165592,1.3748562081211273,0.5402780638419048,1.04671297471004,0.0,0.7206623955437417,2.945120711895052,0.0,0.1936842651341809,0.3512003613401661,0.7760747305198954,0.17545762829880499,0.6820421935897306,2.6801708410781373,0.3465177067916259,0.0,1.1993588441939327,0.9990737362239147,1.1103179440514843,0.0,1.6647361714995834,0.535338752281844,1.577015569634059,0.3430852999259899,0.0,0.3313647804048386,1.1568087456434135,0.3550942743784872,1.0030869181301147,0.7642061023767867,1.083597345949079,1.0685058123874163,0.20037490172813016,0.9453138645614331
mcm5Um_185,0.0,0.0,0.0,0.61420599628187,0.567393533433113,0.7678785958890837,0.8002406544137957,0.32990915863804343,0.0,0.0,0.0,0.0,0.6815575965223368,1.120206873435727,0.0,0.38259744237612636,0.5361357601067134,1.0394501661935465,0.2565276204962464,1.0804467112510372,2.046981496983343,3.142974328463891,0.0,1.8474874671577097,0.0,0.7174043283285003,1.4973340102189792,2.0762002997563402,0.0,0.0,4.053669385566113,0.4190763301174952,1.7885846173765854,1.2613519976643293,1.1193572126220437,1.48511502784469,0.7841293277604761,0.8383315613864216,1.174819281752673,0.40605211738714786,1.9551912407415089,1.5357610587486283,0.3514684471632893,0.5133785575907435,0.5112818023610267,0.28176092973444117,0.7248572535858581,0.46630333848779426,0.6149961123770993,1.8316439067260624,0.8016744858479792,0.5085507701635252,0.9675604235646142,0.5636566589932833,0.3883925834734714,0.5210924722281578,1.5776717233089232,0.4582214875319114,0.5730357667215993,1.119290975923321,0.5974289150847658,0.3959472396856554,1.4368680290516285,0.41689065464865666,0.6947978502560347,0.3889681285691512,0.41748251848362383,0.0,1.1364726675846282,1.1333428199659352,0.6073854558262458,0.7449766447391473,0.6622742636158411,1.0078882841503505,0.6545394784765017,0.9589784872471445,0.8898480946020452,0.642134465619669,1.054607199853308,0.7116080662781192,2.1260962449276035,2.102476676268895,1.7409436969386891,0.9790345589815607,0.0,1.444480516388415,1.4170308523469481,0.5780069946213585,0.666188977565354,2.4547285803907375,0.9477670968628439,0.6665708786015242,0.9237209358416426,0.0,1.562113032677873
mcmo5U_201,1.0076438681081592,1.0397650155313063,1.0733753501723347,1.1033386149434181,0.9848201754311176,1.076599606892621,0.9953561905957422,1.0053260287992334,1.0212767491766184,1.0727536793563823,0.8564662284255904,1.1648156975659256,1.0386892176070208,1.0809995105199006,1.9823682977641999,1.5880480283493486,1.0366744992034724,1.1286761340253464,0.6738272698521114,1.1821165507295064,0.8893877267122402,1.0077223797565826,0.6722521587600694,0.7418721730516032,0.8801822965853526,1.3529671069919038,0.8914212588711857,1.023904616767675,0.9417291306772638,1.4104329469233698,1.1112424464479322,0.7050698786835504,0.8804983520236765,0.9576778991785617,0.8848996818174747,0.8629792084340762,0.7874758222472239,1.1860831142227417,1.458921580509047,1.1226389951352906,0.9453742275348334,1.0462887556171847,0.7048852285949141,0.9931612152662505,0.850497121625337,0.7192676602312813,0.8622535734370607,0.8595880672962982,0.9226946090749496,1.7696688669247695,1.029945363568399,1.2779642960338364,0.8386931593768424,0.9220921039952442,1.0303950190520843,0.8496007550577259,0.8726514015078433,0.7813091887886492,1.0885483339895368,1.0788360204244902,1.0763511225756894,0.9751101582670622,1.1129138384444779,1.1506397933558932,1.0043428861352917,0.9703392425072752,0.9955270826203865,0.6026950115092148,1.0743994603211355,1.0289426601759986,0.9040994918401105,1.1535569391494753,1.096340937376793,1.0580843745807587,1.7351158417838244,0.743811182031349,0.8314511568951148,1.0130545480810844,0.8486233656863063,0.9007613696959804,0.956508221375862,1.0132439904105301,1.2075726515069285,1.4072454754769175,1.3719849205635344,1.217175848104693,1.4015666614257474,0.7466833160269464,1.0827496711512026,1.1723955120653087,0.834017317916398,0.9259307939221932,0.9924599205031638,0.4218904839131818,1.080287579158071
mcmo5U_315,1.2631228413921538,0.9554445033794035,0.2718673874925985,0.5944483327766642,0.6237697517802254,1.053813814085747,0.8705369786521444,0.3536870114542136,1.7918727125913454,1.974578395432143,0.1854931989393756,0.4953058862602637,0.3816666760534531,0.3733249033327654,1.4776742794204627,1.3659867140142183,1.7380329618540733,0.8838465244721224,0.41861791756350025,0.8896348839407772,0.46001046505026943,1.0255591400091482,0.8847068718095793,0.9455671426910005,0.6014791795580284,0.25273127577958915,0.6349606624074533,0.0,1.116686795773172,1.6064454556094843,0.9652645790782314,0.7212843918231273,2.3723618735819794,0.6081999155096977,0.5136837122315814,0.7650658968722898,0.6294303022186526,1.902245051311888,1.2946870504014867,0.7742670468428955,1.4407803725548116,0.6459709988572134,0.9252766934333505,0.7569463355402982,0.8800962759108267,0.6961804198102545,1.308024283265075,1.0958073770781775,0.36080375704932705,1.0810500102544898,0.9401525360643882,1.0773715522026417,1.052904550614175,1.505378583728325,1.2509939375746706,0.4661785217251347,0.7890196624773477,0.6688022488672958,1.008160832626625,1.1527256278915015,0.36769637158060314,1.5510980461465076,1.2463425939756712,1.4524530391998913,0.8497388203508978,0.8745734044030848,0.6123179086221788,0.0,2.127733236278725,2.129141842061607,0.5954256107333988,1.0074720164903659,1.245769434461468,1.4545413402617633,2.509617079910931,1.8645667716055263,0.8780493702789367,1.1549169808896946,0.7325645448173391,0.9588913464296672,1.8890674276376043,0.7128157275410706,1.0129062232947919,2.251922855829393,2.465230750681333,0.5863024367976619,0.7579243245809086,0.9333728142251891,0.8659764353355078,0.8659073783815875,0.6044839021836057,0.3967806522196975,0.6968129989062954,2.013864268934948,0.7309071108959775
